,Unnamed: 0,round,user_id,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time,context
15849,15849,25,s12n11_usuario18,D,['s12n11_usuario13'],D,1,-2.0069999999999997,s12n11,changing,DDD,0,2.0069999999999997,0
15850,15850,26,s12n11_usuario1,C,['s12n11_usuario6'],D,0,1.875,s12n11,changing,DCC,1,1.875,1
15851,15851,26,s12n11_usuario2,D,['s12n11_usuario5'],D,1,-6.231,s12n11,changing,DDD,0,6.231,0
15852,15852,26,s12n11_usuario3,C,['s12n11_usuario9'],D,0,3.484,s12n11,changing,CDC,1,3.484,0
15853,15853,26,s12n11_usuario4,D,['s12n11_usuario18'],C,4,-1.8559999999999999,s12n11,changing,DDD,0,1.8559999999999999,0
15854,15854,26,s12n11_usuario5,D,['s12n11_usuario2'],D,1,-7.957000000000001,s12n11,changing,DDD,0,7.957000000000001,0
15855,15855,26,s12n11_usuario6,D,['s12n11_usuario1'],C,4,-1.202,s12n11,changing,DDD,0,1.202,0
15856,15856,26,s12n11_usuario7,D,['s12n11_usuario16'],D,1,-1.085,s12n11,changing,DDD,0,1.085,0
15857,15857,26,s12n11_usuario8,D,['s12n11_usuario11'],D,1,-0.89,s12n11,changing,DCD,0,0.89,1
15858,15858,26,s12n11_usuario9,D,['s12n11_usuario3'],C,4,-2.821,s12n11,changing,DCD,0,2.821,1
15859,15859,26,s12n11_usuario10,D,['s12n11_usuario17'],C,4,-2.1,s12n11,changing,DDD,0,2.1,0
15860,15860,26,s12n11_usuario11,D,['s12n11_usuario8'],D,1,-1.07,s12n11,changing,DDD,0,1.07,0
15861,15861,26,s12n11_usuario12,C,['s12n11_usuario15'],C,3,4.132,s12n11,changing,CDC,1,4.132,0
15862,15862,26,s12n11_usuario13,D,['s12n11_usuario14'],D,1,-1.182,s12n11,changing,DDD,0,1.182,0
15863,15863,26,s12n11_usuario14,D,['s12n11_usuario13'],D,1,-2.334,s12n11,changing,DDD,0,2.334,0
15864,15864,26,s12n11_usuario15,C,['s12n11_usuario12'],C,3,1.6969999999999998,s12n11,changing,DDC,1,1.6969999999999998,0
15865,15865,26,s12n11_usuario16,D,['s12n11_usuario7'],D,1,-0.659,s12n11,changing,DDD,0,0.659,0
15866,15866,26,s12n11_usuario17,C,['s12n11_usuario10'],D,0,2.715,s12n11,changing,CDC,1,2.715,0
15867,15867,26,s12n11_usuario18,C,['s12n11_usuario4'],D,0,7.295,s12n11,changing,DDC,1,7.295,0
15868,15868,27,s12n11_usuario1,C,['s12n11_usuario12'],C,3,2.89,s12n11,changing,CDC,1,2.89,0
15869,15869,27,s12n11_usuario2,D,['s12n11_usuario11'],D,1,-0.82,s12n11,changing,DDD,0,0.82,0
15870,15870,27,s12n11_usuario3,C,['s12n11_usuario7'],C,3,2.718,s12n11,changing,CDC,1,2.718,0
15871,15871,27,s12n11_usuario4,D,['s12n11_usuario5'],D,1,-1.8459999999999999,s12n11,changing,DCD,0,1.8459999999999999,1
15872,15872,27,s12n11_usuario5,D,['s12n11_usuario4'],D,1,-6.166,s12n11,changing,DDD,0,6.166,0
15873,15873,27,s12n11_usuario6,D,['s12n11_usuario8'],D,1,-1.4380000000000002,s12n11,changing,DCD,0,1.4380000000000002,1
15874,15874,27,s12n11_usuario7,C,['s12n11_usuario3'],C,3,0.945,s12n11,changing,DDC,1,0.945,0
15875,15875,27,s12n11_usuario8,D,['s12n11_usuario6'],D,1,-0.889,s12n11,changing,DDD,0,0.889,0
15876,15876,27,s12n11_usuario9,D,['s12n11_usuario13'],C,4,-2.9130000000000003,s12n11,changing,DCD,0,2.9130000000000003,1
15877,15877,27,s12n11_usuario10,C,['s12n11_usuario17'],C,3,4.191,s12n11,changing,DCC,1,4.191,1
15878,15878,27,s12n11_usuario11,D,['s12n11_usuario2'],D,1,-1.228,s12n11,changing,DDD,0,1.228,0
15879,15879,27,s12n11_usuario12,C,['s12n11_usuario1'],C,3,1.88,s12n11,changing,CCC,1,1.88,1
15880,15880,27,s12n11_usuario13,C,['s12n11_usuario9'],D,0,2.185,s12n11,changing,DDC,1,2.185,0
15881,15881,27,s12n11_usuario14,D,['s12n11_usuario15'],C,4,-1.3090000000000002,s12n11,changing,DDD,0,1.3090000000000002,0
15882,15882,27,s12n11_usuario15,C,['s12n11_usuario14'],D,0,1.841,s12n11,changing,CCC,1,1.841,1
15883,15883,27,s12n11_usuario16,D,['s12n11_usuario18'],D,1,-0.682,s12n11,changing,DDD,0,0.682,0
15884,15884,27,s12n11_usuario17,C,['s12n11_usuario10'],C,3,2.086,s12n11,changing,CDC,1,2.086,0
15885,15885,27,s12n11_usuario18,D,['s12n11_usuario16'],D,1,-3.147,s12n11,changing,CDD,0,3.147,0
15886,15886,28,s12n11_usuario1,C,['s12n11_usuario17'],C,3,4.452,s12n11,changing,CCC,1,4.452,1
15887,15887,28,s12n11_usuario2,D,['s12n11_usuario16'],D,1,-0.8240000000000001,s12n11,changing,DDD,0,0.8240000000000001,0
15888,15888,28,s12n11_usuario3,D,['s12n11_usuario11'],D,1,-2.679,s12n11,changing,CCD,0,2.679,1
15889,15889,28,s12n11_usuario4,D,['s12n11_usuario7'],C,4,-1.179,s12n11,changing,DDD,0,1.179,0
15890,15890,28,s12n11_usuario5,D,['s12n11_usuario13'],D,1,-11.130999999999998,s12n11,changing,DDD,0,11.130999999999998,0
15891,15891,28,s12n11_usuario6,D,['s12n11_usuario15'],C,4,-4.104,s12n11,changing,DDD,0,4.104,0
15892,15892,28,s12n11_usuario7,C,['s12n11_usuario4'],D,0,1.273,s12n11,changing,CCC,1,1.273,1
15893,15893,28,s12n11_usuario8,D,['s12n11_usuario14'],D,1,-1.205,s12n11,changing,DDD,0,1.205,0
15894,15894,28,s12n11_usuario9,D,['s12n11_usuario12'],C,4,-1.8459999999999999,s12n11,changing,DCD,0,1.8459999999999999,1
15895,15895,28,s12n11_usuario10,C,['s12n11_usuario18'],D,0,2.951,s12n11,changing,CCC,1,2.951,1
15896,15896,28,s12n11_usuario11,D,['s12n11_usuario3'],D,1,-0.925,s12n11,changing,DDD,0,0.925,0
15897,15897,28,s12n11_usuario12,C,['s12n11_usuario9'],D,0,2.738,s12n11,changing,CCC,1,2.738,1
15898,15898,28,s12n11_usuario13,D,['s12n11_usuario5'],D,1,-2.101,s12n11,changing,CDD,0,2.101,0
15899,15899,28,s12n11_usuario14,D,['s12n11_usuario8'],D,1,-1.715,s12n11,changing,DCD,0,1.715,1
15900,15900,28,s12n11_usuario15,C,['s12n11_usuario6'],D,0,1.716,s12n11,changing,CDC,1,1.716,0
15901,15901,28,s12n11_usuario16,D,['s12n11_usuario2'],D,1,-0.49700000000000005,s12n11,changing,DDD,0,0.49700000000000005,0
15902,15902,28,s12n11_usuario17,C,['s12n11_usuario1'],C,3,1.327,s12n11,changing,CCC,1,1.327,1
15903,15903,28,s12n11_usuario18,D,['s12n11_usuario10'],C,4,-3.195,s12n11,changing,DDD,0,3.195,0
15904,15904,29,s12n11_usuario1,C,['s12n11_usuario13'],D,0,3.4410000000000003,s12n11,changing,CCC,1,3.4410000000000003,1
15905,15905,29,s12n11_usuario2,C,['s12n11_usuario8'],D,0,6.629,s12n11,changing,DDC,1,6.629,0
15906,15906,29,s12n11_usuario3,D,['s12n11_usuario6'],D,1,-1.38,s12n11,changing,DDD,0,1.38,0
15907,15907,29,s12n11_usuario4,D,['s12n11_usuario14'],D,1,-1.3659999999999999,s12n11,changing,DCD,0,1.3659999999999999,1
15908,15908,29,s12n11_usuario5,D,['s12n11_usuario11'],D,1,-9.243,s12n11,changing,DDD,0,9.243,0
15909,15909,29,s12n11_usuario6,D,['s12n11_usuario3'],D,1,-1.258,s12n11,changing,DCD,0,1.258,1
15910,15910,29,s12n11_usuario7,D,['s12n11_usuario10'],D,1,-1.5030000000000001,s12n11,changing,CDD,0,1.5030000000000001,0
15911,15911,29,s12n11_usuario8,D,['s12n11_usuario2'],C,4,-0.782,s12n11,changing,DDD,0,0.782,0
15912,15912,29,s12n11_usuario9,D,['s12n11_usuario18'],D,1,-1.112,s12n11,changing,DCD,0,1.112,1
15913,15913,29,s12n11_usuario10,D,['s12n11_usuario7'],D,1,-2.215,s12n11,changing,CDD,0,2.215,0
15914,15914,29,s12n11_usuario11,D,['s12n11_usuario5'],D,1,-1.584,s12n11,changing,DDD,0,1.584,0
15915,15915,29,s12n11_usuario12,C,['s12n11_usuario16'],D,0,1.167,s12n11,changing,CDC,1,1.167,0
15916,15916,29,s12n11_usuario13,D,['s12n11_usuario1'],C,4,-0.802,s12n11,changing,DDD,0,0.802,0
15917,15917,29,s12n11_usuario14,D,['s12n11_usuario4'],D,1,-1.091,s12n11,changing,DDD,0,1.091,0
15918,15918,29,s12n11_usuario15,C,['s12n11_usuario17'],C,3,2.2969999999999997,s12n11,changing,CDC,1,2.2969999999999997,0
15919,15919,29,s12n11_usuario16,D,['s12n11_usuario12'],C,4,-0.389,s12n11,changing,DDD,0,0.389,0
15920,15920,29,s12n11_usuario17,C,['s12n11_usuario15'],C,3,1.2229999999999999,s12n11,changing,CCC,1,1.2229999999999999,1
15921,15921,29,s12n11_usuario18,D,['s12n11_usuario9'],D,1,-2.16,s12n11,changing,DCD,0,2.16,1
15922,15922,30,s12n11_usuario1,C,['s12n11_usuario4'],D,0,2.634,s12n11,changing,CDC,1,2.634,0
15923,15923,30,s12n11_usuario2,C,['s12n11_usuario7'],D,0,1.229,s12n11,changing,CDC,1,1.229,0
15924,15924,30,s12n11_usuario3,D,['s12n11_usuario15'],D,1,-1.723,s12n11,changing,DDD,0,1.723,0
15925,15925,30,s12n11_usuario4,D,['s12n11_usuario1'],C,4,-1.012,s12n11,changing,DDD,0,1.012,0
15926,15926,30,s12n11_usuario5,C,['s12n11_usuario11'],D,0,18.552,s12n11,changing,DDC,1,18.552,0
15927,15927,30,s12n11_usuario6,D,['s12n11_usuario10'],D,1,-1.5930000000000002,s12n11,changing,DDD,0,1.5930000000000002,0
15928,15928,30,s12n11_usuario7,D,['s12n11_usuario2'],C,4,-2.0980000000000003,s12n11,changing,DDD,0,2.0980000000000003,0
15929,15929,30,s12n11_usuario8,D,['s12n11_usuario13'],D,1,-0.8740000000000001,s12n11,changing,DCD,0,0.8740000000000001,1
15930,15930,30,s12n11_usuario9,C,['s12n11_usuario12'],C,3,2.204,s12n11,changing,DDC,1,2.204,0
15931,15931,30,s12n11_usuario10,D,['s12n11_usuario6'],D,1,-2.303,s12n11,changing,DDD,0,2.303,0
15932,15932,30,s12n11_usuario11,D,['s12n11_usuario5'],C,4,-1.12,s12n11,changing,DDD,0,1.12,0
15933,15933,30,s12n11_usuario12,C,['s12n11_usuario9'],C,3,5.088,s12n11,changing,CDC,1,5.088,0
15934,15934,30,s12n11_usuario13,D,['s12n11_usuario8'],D,1,-2.173,s12n11,changing,DCD,0,2.173,1
15935,15935,30,s12n11_usuario14,D,['s12n11_usuario18'],D,1,-0.986,s12n11,changing,DDD,0,0.986,0
15936,15936,30,s12n11_usuario15,D,['s12n11_usuario3'],D,1,-2.41,s12n11,changing,CCD,0,2.41,1
15937,15937,30,s12n11_usuario16,D,['s12n11_usuario17'],C,4,-0.634,s12n11,changing,DCD,0,0.634,1
15938,15938,30,s12n11_usuario17,C,['s12n11_usuario16'],D,0,0.745,s12n11,changing,CCC,1,0.745,1
15939,15939,30,s12n11_usuario18,D,['s12n11_usuario14'],D,1,-3.562,s12n11,changing,DDD,0,3.562,0
15940,15940,31,s12n11_usuario1,C,['s12n11_usuario8'],D,0,1.851,s12n11,changing,CDC,1,1.851,0
15941,15941,31,s12n11_usuario2,D,['s12n11_usuario10'],D,1,-1.034,s12n11,changing,CDD,0,1.034,0
15942,15942,31,s12n11_usuario3,C,['s12n11_usuario17'],C,3,1.3840000000000001,s12n11,changing,DDC,1,1.3840000000000001,0
15943,15943,31,s12n11_usuario4,D,['s12n11_usuario6'],D,1,-0.594,s12n11,changing,DCD,0,0.594,1
15944,15944,31,s12n11_usuario5,D,['s12n11_usuario7'],D,1,-10.912,s12n11,changing,CDD,0,10.912,0
15945,15945,31,s12n11_usuario6,D,['s12n11_usuario4'],D,1,-4.239,s12n11,changing,DDD,0,4.239,0
15946,15946,31,s12n11_usuario7,D,['s12n11_usuario5'],D,1,-2.7710000000000004,s12n11,changing,DCD,0,2.7710000000000004,1
15947,15947,31,s12n11_usuario8,D,['s12n11_usuario1'],C,4,-1.12,s12n11,changing,DDD,0,1.12,0
15948,15948,31,s12n11_usuario9,D,['s12n11_usuario18'],D,1,-1.845,s12n11,changing,CCD,0,1.845,1
15949,15949,31,s12n11_usuario10,D,['s12n11_usuario2'],D,1,-2.052,s12n11,changing,DDD,0,2.052,0
15950,15950,31,s12n11_usuario11,D,['s12n11_usuario13'],D,1,-0.8390000000000001,s12n11,changing,DCD,0,0.8390000000000001,1
15951,15951,31,s12n11_usuario12,C,['s12n11_usuario16'],D,0,0.546,s12n11,changing,CCC,1,0.546,1
15952,15952,31,s12n11_usuario13,D,['s12n11_usuario11'],D,1,-1.125,s12n11,changing,DDD,0,1.125,0
15953,15953,31,s12n11_usuario14,D,['s12n11_usuario15'],C,4,-5.457000000000001,s12n11,changing,DDD,0,5.457000000000001,0
15954,15954,31,s12n11_usuario15,C,['s12n11_usuario14'],D,0,2.5860000000000003,s12n11,changing,DDC,1,2.5860000000000003,0
15955,15955,31,s12n11_usuario16,D,['s12n11_usuario12'],C,4,-0.789,s12n11,changing,DCD,0,0.789,1
15956,15956,31,s12n11_usuario17,C,['s12n11_usuario3'],C,3,0.6970000000000001,s12n11,changing,CDC,1,0.6970000000000001,0
15957,15957,31,s12n11_usuario18,D,['s12n11_usuario9'],D,1,-3.112,s12n11,changing,DDD,0,3.112,0
15958,15958,32,s12n11_usuario1,C,['s12n11_usuario4'],D,0,5.747000000000001,s12n11,changing,CDC,1,5.747000000000001,0
15959,15959,32,s12n11_usuario2,D,['s12n11_usuario15'],C,4,-1.232,s12n11,changing,DDD,0,1.232,0
15960,15960,32,s12n11_usuario3,C,['s12n11_usuario10'],D,0,2.408,s12n11,changing,CCC,1,2.408,1
15961,15961,32,s12n11_usuario4,D,['s12n11_usuario1'],C,4,-0.564,s12n11,changing,DDD,0,0.564,0
15962,15962,32,s12n11_usuario5,D,['s12n11_usuario14'],D,1,-25.92,s12n11,changing,DDD,0,25.92,0
15963,15963,32,s12n11_usuario6,D,['s12n11_usuario13'],D,1,-2.437,s12n11,changing,DDD,0,2.437,0
15964,15964,32,s12n11_usuario7,D,['s12n11_usuario17'],C,4,-1.496,s12n11,changing,DDD,0,1.496,0
15965,15965,32,s12n11_usuario8,D,['s12n11_usuario16'],D,1,-0.988,s12n11,changing,DCD,0,0.988,1
15966,15966,32,s12n11_usuario9,D,['s12n11_usuario12'],C,4,-1.161,s12n11,changing,DDD,0,1.161,0
15967,15967,32,s12n11_usuario10,D,['s12n11_usuario3'],C,4,-2.099,s12n11,changing,DDD,0,2.099,0
15968,15968,32,s12n11_usuario11,D,['s12n11_usuario18'],C,4,-0.6679999999999999,s12n11,changing,DDD,0,0.6679999999999999,0
15969,15969,32,s12n11_usuario12,C,['s12n11_usuario9'],D,0,0.7759999999999999,s12n11,changing,CDC,1,0.7759999999999999,0
15970,15970,32,s12n11_usuario13,D,['s12n11_usuario6'],D,1,-1.6980000000000002,s12n11,changing,DDD,0,1.6980000000000002,0
15971,15971,32,s12n11_usuario14,D,['s12n11_usuario5'],D,1,-7.47,s12n11,changing,DCD,0,7.47,1
15972,15972,32,s12n11_usuario15,C,['s12n11_usuario2'],D,0,3.1060000000000003,s12n11,changing,CDC,1,3.1060000000000003,0
15973,15973,32,s12n11_usuario16,D,['s12n11_usuario8'],D,1,-0.8220000000000001,s12n11,changing,DCD,0,0.8220000000000001,1
15974,15974,32,s12n11_usuario17,C,['s12n11_usuario7'],D,0,1.935,s12n11,changing,CCC,1,1.935,1
15975,15975,32,s12n11_usuario18,C,['s12n11_usuario11'],D,0,3.263,s12n11,changing,DDC,1,3.263,0
15976,15976,33,s12n11_usuario1,D,['s12n11_usuario4'],D,1,-2.166,s12n11,changing,CDD,0,2.166,0
15977,15977,33,s12n11_usuario2,D,['s12n11_usuario18'],D,1,-3.27,s12n11,changing,DCD,0,3.27,1
15978,15978,33,s12n11_usuario3,C,['s12n11_usuario7'],D,0,1.485,s12n11,changing,CDC,1,1.485,0
15979,15979,33,s12n11_usuario4,D,['s12n11_usuario1'],D,1,-0.705,s12n11,changing,DCD,0,0.705,1
15980,15980,33,s12n11_usuario5,D,['s12n11_usuario9'],D,1,-25.8,s12n11,changing,DDD,0,25.8,0
15981,15981,33,s12n11_usuario6,D,['s12n11_usuario17'],C,4,-2.3080000000000003,s12n11,changing,DDD,0,2.3080000000000003,0
15982,15982,33,s12n11_usuario7,D,['s12n11_usuario3'],C,4,-1.084,s12n11,changing,DCD,0,1.084,1
15983,15983,33,s12n11_usuario8,D,['s12n11_usuario15'],D,1,-0.91,s12n11,changing,DDD,0,0.91,0
15984,15984,33,s12n11_usuario9,D,['s12n11_usuario5'],D,1,-1.3130000000000002,s12n11,changing,DCD,0,1.3130000000000002,1
15985,15985,33,s12n11_usuario10,C,['s12n11_usuario11'],D,0,2.193,s12n11,changing,DCC,1,2.193,1
15986,15986,33,s12n11_usuario11,D,['s12n11_usuario10'],C,4,-0.821,s12n11,changing,DCD,0,0.821,1
15987,15987,33,s12n11_usuario12,C,['s12n11_usuario14'],D,0,0.779,s12n11,changing,CDC,1,0.779,0
15988,15988,33,s12n11_usuario13,D,['s12n11_usuario16'],D,1,-2.752,s12n11,changing,DDD,0,2.752,0
15989,15989,33,s12n11_usuario14,D,['s12n11_usuario12'],C,4,-1.383,s12n11,changing,DDD,0,1.383,0
15990,15990,33,s12n11_usuario15,D,['s12n11_usuario8'],D,1,-2.457,s12n11,changing,CDD,0,2.457,0
15991,15991,33,s12n11_usuario16,D,['s12n11_usuario13'],D,1,-0.718,s12n11,changing,DDD,0,0.718,0
15992,15992,33,s12n11_usuario17,C,['s12n11_usuario6'],D,0,3.41,s12n11,changing,CDC,1,3.41,0
15993,15993,33,s12n11_usuario18,D,['s12n11_usuario2'],D,1,-3.035,s12n11,changing,CDD,0,3.035,0
15994,15994,34,s12n11_usuario1,D,['s12n11_usuario3'],C,4,-3.708,s12n11,changing,DDD,0,3.708,0
15995,15995,34,s12n11_usuario2,D,['s12n11_usuario9'],D,1,-2.971,s12n11,changing,DDD,0,2.971,0
15996,15996,34,s12n11_usuario3,C,['s12n11_usuario1'],D,0,1.567,s12n11,changing,CDC,1,1.567,0
15997,15997,34,s12n11_usuario4,C,['s12n11_usuario11'],D,0,6.183,s12n11,changing,DDC,1,6.183,0
15998,15998,34,s12n11_usuario5,D,['s12n11_usuario15'],D,1,-18.284000000000002,s12n11,changing,DDD,0,18.284000000000002,0
15999,15999,34,s12n11_usuario6,C,['s12n11_usuario16'],D,0,1.9469999999999998,s12n11,changing,DCC,1,1.9469999999999998,1
16000,16000,34,s12n11_usuario7,D,['s12n11_usuario10'],D,1,-1.061,s12n11,changing,DCD,0,1.061,1
16001,16001,34,s12n11_usuario8,D,['s12n11_usuario18'],D,1,-0.6970000000000001,s12n11,changing,DDD,0,0.6970000000000001,0
16002,16002,34,s12n11_usuario9,D,['s12n11_usuario2'],D,1,-1.7930000000000001,s12n11,changing,DDD,0,1.7930000000000001,0
16003,16003,34,s12n11_usuario10,D,['s12n11_usuario7'],D,1,-3.0460000000000003,s12n11,changing,CDD,0,3.0460000000000003,0
16004,16004,34,s12n11_usuario11,D,['s12n11_usuario4'],C,4,-1.042,s12n11,changing,DCD,0,1.042,1
16005,16005,34,s12n11_usuario12,C,['s12n11_usuario17'],C,3,0.6509999999999999,s12n11,changing,CDC,1,0.6509999999999999,0
16006,16006,34,s12n11_usuario13,C,['s12n11_usuario14'],D,0,2.8,s12n11,changing,DDC,1,2.8,0
16007,16007,34,s12n11_usuario14,D,['s12n11_usuario13'],C,4,-3.4560000000000004,s12n11,changing,DCD,0,3.4560000000000004,1
16008,16008,34,s12n11_usuario15,D,['s12n11_usuario5'],D,1,-2.5780000000000003,s12n11,changing,DDD,0,2.5780000000000003,0
16009,16009,34,s12n11_usuario16,D,['s12n11_usuario6'],C,4,-0.685,s12n11,changing,DDD,0,0.685,0
16010,16010,34,s12n11_usuario17,C,['s12n11_usuario12'],C,3,1.82,s12n11,changing,CDC,1,1.82,0
16011,16011,34,s12n11_usuario18,D,['s12n11_usuario8'],D,1,-2.302,s12n11,changing,DDD,0,2.302,0
16012,16012,35,s12n11_usuario1,C,['s12n11_usuario13'],C,3,4.559,s12n11,changing,DCC,1,4.559,1
16013,16013,35,s12n11_usuario2,D,['s12n11_usuario17'],C,4,-2.544,s12n11,changing,DDD,0,2.544,0
16014,16014,35,s12n11_usuario3,C,['s12n11_usuario16'],D,0,0.9840000000000001,s12n11,changing,CDC,1,0.9840000000000001,0
16015,16015,35,s12n11_usuario4,D,['s12n11_usuario8'],D,1,-1.7280000000000002,s12n11,changing,CDD,0,1.7280000000000002,0
16016,16016,35,s12n11_usuario5,D,['s12n11_usuario18'],D,1,-13.485999999999999,s12n11,changing,DDD,0,13.485999999999999,0
16017,16017,35,s12n11_usuario6,D,['s12n11_usuario10'],D,1,-1.9169999999999998,s12n11,changing,CDD,0,1.9169999999999998,0
16018,16018,35,s12n11_usuario7,D,['s12n11_usuario11'],D,1,-1.589,s12n11,changing,DDD,0,1.589,0
16019,16019,35,s12n11_usuario8,D,['s12n11_usuario4'],D,1,-1.158,s12n11,changing,DDD,0,1.158,0
16020,16020,35,s12n11_usuario9,D,['s12n11_usuario15'],C,4,-2.024,s12n11,changing,DDD,0,2.024,0
16021,16021,35,s12n11_usuario10,D,['s12n11_usuario6'],D,1,-2.262,s12n11,changing,DDD,0,2.262,0
16022,16022,35,s12n11_usuario11,D,['s12n11_usuario7'],D,1,-0.802,s12n11,changing,DCD,0,0.802,1
16023,16023,35,s12n11_usuario12,C,['s12n11_usuario14'],D,0,0.938,s12n11,changing,CCC,1,0.938,1
16024,16024,35,s12n11_usuario13,C,['s12n11_usuario1'],C,3,3.428,s12n11,changing,CDC,1,3.428,0
16025,16025,35,s12n11_usuario14,D,['s12n11_usuario12'],C,4,-1.82,s12n11,changing,DCD,0,1.82,1
16026,16026,35,s12n11_usuario15,C,['s12n11_usuario9'],D,0,2.127,s12n11,changing,DDC,1,2.127,0
16027,16027,35,s12n11_usuario16,D,['s12n11_usuario3'],C,4,-0.877,s12n11,changing,DCD,0,0.877,1
16028,16028,35,s12n11_usuario17,C,['s12n11_usuario2'],D,0,1.831,s12n11,changing,CCC,1,1.831,1
16029,16029,35,s12n11_usuario18,D,['s12n11_usuario5'],D,1,-3.9610000000000003,s12n11,changing,DDD,0,3.9610000000000003,0
16030,16030,36,s12n11_usuario1,C,['s12n11_usuario6'],D,0,2.987,s12n11,changing,CCC,1,2.987,1
16031,16031,36,s12n11_usuario2,D,['s12n11_usuario10'],D,1,-2.314,s12n11,changing,DCD,0,2.314,1
16032,16032,36,s12n11_usuario3,C,['s12n11_usuario11'],D,0,2.116,s12n11,changing,CDC,1,2.116,0
16033,16033,36,s12n11_usuario4,D,['s12n11_usuario8'],D,1,-1.624,s12n11,changing,DDD,0,1.624,0
16034,16034,36,s12n11_usuario5,D,['s12n11_usuario13'],C,4,-21.919,s12n11,changing,DDD,0,21.919,0
16035,16035,36,s12n11_usuario6,D,['s12n11_usuario1'],C,4,-1.406,s12n11,changing,DDD,0,1.406,0
16036,16036,36,s12n11_usuario7,D,['s12n11_usuario12'],C,4,-1.204,s12n11,changing,DDD,0,1.204,0
16037,16037,36,s12n11_usuario8,D,['s12n11_usuario4'],D,1,-0.899,s12n11,changing,DDD,0,0.899,0
16038,16038,36,s12n11_usuario9,D,['s12n11_usuario15'],C,4,-1.95,s12n11,changing,DCD,0,1.95,1
16039,16039,36,s12n11_usuario10,D,['s12n11_usuario2'],D,1,-1.8,s12n11,changing,DDD,0,1.8,0
16040,16040,36,s12n11_usuario11,D,['s12n11_usuario3'],C,4,-0.975,s12n11,changing,DDD,0,0.975,0
16041,16041,36,s12n11_usuario12,C,['s12n11_usuario7'],D,0,1.8869999999999998,s12n11,changing,CDC,1,1.8869999999999998,0
16042,16042,36,s12n11_usuario13,C,['s12n11_usuario5'],D,0,1.91,s12n11,changing,CCC,1,1.91,1
16043,16043,36,s12n11_usuario14,D,['s12n11_usuario16'],D,1,-1.526,s12n11,changing,DCD,0,1.526,1
16044,16044,36,s12n11_usuario15,C,['s12n11_usuario9'],D,0,1.899,s12n11,changing,CDC,1,1.899,0
16045,16045,36,s12n11_usuario16,D,['s12n11_usuario14'],D,1,-0.501,s12n11,changing,DCD,0,0.501,1
16046,16046,36,s12n11_usuario17,C,['s12n11_usuario18'],D,0,1.855,s12n11,changing,CDC,1,1.855,0
16047,16047,36,s12n11_usuario18,D,['s12n11_usuario17'],C,4,-2.146,s12n11,changing,DDD,0,2.146,0
16048,16048,37,s12n11_usuario1,C,['s12n11_usuario4'],D,0,2.155,s12n11,changing,CDC,1,2.155,0
16049,16049,37,s12n11_usuario2,D,['s12n11_usuario12'],C,4,-4.595,s12n11,changing,DDD,0,4.595,0
16050,16050,37,s12n11_usuario3,C,['s12n11_usuario7'],C,3,2.5380000000000003,s12n11,changing,CDC,1,2.5380000000000003,0
16051,16051,37,s12n11_usuario4,D,['s12n11_usuario1'],C,4,-0.67,s12n11,changing,DDD,0,0.67,0
16052,16052,37,s12n11_usuario5,C,['s12n11_usuario17'],C,3,14.543,s12n11,changing,DCC,1,14.543,1
16053,16053,37,s12n11_usuario6,D,['s12n11_usuario11'],D,1,-1.5119999999999998,s12n11,changing,DCD,0,1.5119999999999998,1
16054,16054,37,s12n11_usuario7,C,['s12n11_usuario3'],C,3,2.4459999999999997,s12n11,changing,DCC,1,2.4459999999999997,1
16055,16055,37,s12n11_usuario8,D,['s12n11_usuario15'],D,1,-0.997,s12n11,changing,DDD,0,0.997,0
16056,16056,37,s12n11_usuario9,D,['s12n11_usuario14'],D,1,-1.3730000000000002,s12n11,changing,DCD,0,1.3730000000000002,1
16057,16057,37,s12n11_usuario10,D,['s12n11_usuario18'],D,1,-1.995,s12n11,changing,DDD,0,1.995,0
16058,16058,37,s12n11_usuario11,D,['s12n11_usuario6'],D,1,-2.338,s12n11,changing,DCD,0,2.338,1
16059,16059,37,s12n11_usuario12,C,['s12n11_usuario2'],D,0,3.012,s12n11,changing,CDC,1,3.012,0
16060,16060,37,s12n11_usuario13,C,['s12n11_usuario16'],D,0,1.25,s12n11,changing,CDC,1,1.25,0
16061,16061,37,s12n11_usuario14,D,['s12n11_usuario9'],D,1,-1.42,s12n11,changing,DDD,0,1.42,0
16062,16062,37,s12n11_usuario15,D,['s12n11_usuario8'],D,1,-3.09,s12n11,changing,CDD,0,3.09,0
16063,16063,37,s12n11_usuario16,D,['s12n11_usuario13'],C,4,-0.6559999999999999,s12n11,changing,DDD,0,0.6559999999999999,0
16064,16064,37,s12n11_usuario17,C,['s12n11_usuario5'],C,3,1.472,s12n11,changing,CDC,1,1.472,0
16065,16065,37,s12n11_usuario18,D,['s12n11_usuario10'],D,1,-2.01,s12n11,changing,DCD,0,2.01,1
16066,16066,38,s12n11_usuario1,C,['s12n11_usuario6'],D,0,2.8560000000000003,s12n11,changing,CDC,1,2.8560000000000003,0
16067,16067,38,s12n11_usuario2,D,['s12n11_usuario12'],C,4,-3.338,s12n11,changing,DCD,0,3.338,1
16068,16068,38,s12n11_usuario3,D,['s12n11_usuario8'],D,1,-3.3489999999999998,s12n11,changing,CCD,0,3.3489999999999998,1
